REPORT_ID,Total Cas,Total Fats,Total SI,Total MI,CSEF Severity,Licence Type,Number Occupants,Drugs Involved,Area Speed,Crash Type,Position Type,DayNight,DUI Involved,Weather Cond
2017-9828-8/11/2018,0,0,0,0,1: PDO,Unknown,1,,60,Roll Over,T-Junction,Night,,Not Raining
2017-9829-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Right Angle,Cross Road,Night,,Not Raining
2017-9830-8/11/2018,1,0,0,1,2: MI,Full,1,,80,Roll Over,Not Divided,Night,,Raining
2017-9831-8/11/2018,0,0,0,0,1: PDO,Full,1,,100,Hit Fixed Object,Not Divided,Night,,Raining
2017-9832-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Side Swipe,Cross Road,Night,,Not Raining
2017-9833-8/11/2018,0,0,0,0,1: PDO,Full,4,,70,Rear End,Divided Road,Daylight,,Not Raining
2017-9834-8/11/2018,0,0,0,0,1: PDO,Full,1,,50,Side Swipe,Cross Road,Daylight,,Not Raining
2017-9835-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Rear End,Cross Road,Daylight,,Not Raining
2017-9836-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Rear End,Divided Road,Daylight,,Not Raining
2017-9837-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Rear End,T-Junction,Daylight,,Not Raining
2017-9838-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Hit Fixed Object,Not Divided,Daylight,,Not Raining
2017-9839-8/11/2018,0,0,0,0,1: PDO,Full,1,,50,Rear End,Not Divided,Daylight,,Not Raining
2017-9840-8/11/2018,0,0,0,0,1: PDO,Full,1,,50,Right Angle,T-Junction,Daylight,,Not Raining
2017-9841-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Side Swipe,Divided Road,Daylight,,Not Raining
2017-9842-8/11/2018,0,0,0,0,1: PDO,,0,,100,Right Turn,Not Divided,Daylight,,Not Raining
2017-9843-8/11/2018,1,0,0,1,2: MI,Full,1,,50,Roll Over,Not Divided,Daylight,,Not Raining
2017-9844-8/11/2018,1,0,0,1,2: MI,,,,60,Right Angle,Cross Road,Daylight,,Not Raining
2017-9845-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Hit Parked Vehicle,Divided Road,Daylight,,Not Raining
2017-9846-8/11/2018,1,0,0,1,2: MI,Full,1,,60,Right Angle,Cross Road,Daylight,,Not Raining
2017-9847-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Side Swipe,Cross Road,Daylight,,Not Raining
2017-9848-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Hit Fixed Object,Cross Road,Daylight,,Not Raining
2017-9849-8/11/2018,0,0,0,0,1: PDO,Full,1,Y,60,Rear End,Cross Road,Daylight,,Not Raining
2017-9850-8/11/2018,1,0,0,1,2: MI,Unknown,1,,60,Roll Over,Not Divided,Daylight,,Not Raining
2017-9851-8/11/2018,0,0,0,0,1: PDO,Unlicenced,1,,60,Right Turn,T-Junction,Daylight,,Not Raining
2017-9852-8/11/2018,0,0,0,0,1: PDO,,,,60,Right Turn,Cross Road,Night,,Not Raining
2017-9853-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Rear End,Cross Road,Daylight,,Not Raining
2017-9854-8/11/2018,1,0,0,1,2: MI,,,,60,Rear End,T-Junction,Daylight,,Not Raining
2017-9855-8/11/2018,0,0,0,0,1: PDO,Unlicenced,1,,50,Hit Parked Vehicle,Not Divided,Night,,Not Raining
2017-9856-8/11/2018,0,0,0,0,1: PDO,,,,60,Rear End,Not Divided,Night,,Not Raining
2017-9857-8/11/2018,1,0,0,1,2: MI,Full,1,,60,Right Turn,Cross Road,Night,,Not Raining
2017-9858-8/11/2018,1,0,0,1,2: MI,Full,2,,60,Rear End,T-Junction,Daylight,,Not Raining
2017-9859-8/11/2018,1,0,0,1,2: MI,Full,1,,80,Other,Not Divided,Daylight,,Not Raining
2017-9860-8/11/2018,0,0,0,0,1: PDO,,1,,60,Hit Fixed Object,Cross Road,Daylight,,Raining
2017-9861-8/11/2018,0,0,0,0,1: PDO,Unknown,1,,60,Rear End,Divided Road,Daylight,,Raining
2017-9862-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Right Angle,T-Junction,Night,,Not Raining
2017-9863-8/11/2018,1,0,0,1,2: MI,,,,50,Right Angle,Not Divided,Daylight,,Not Raining
2017-9864-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Rear End,Not Divided,Daylight,,Raining
2017-9865-8/11/2018,0,0,0,0,1: PDO,,,,70,Right Angle,T-Junction,Daylight,,Not Raining
2017-9866-8/11/2018,0,0,0,0,1: PDO,Unknown,1,,70,Side Swipe,Rail Crossing,Daylight,,Not Raining
2017-9867-8/11/2018,0,0,0,0,1: PDO,Unknown,1,,80,Hit Fixed Object,Divided Road,Daylight,,Not Raining
2017-9868-8/11/2018,1,0,0,1,2: MI,Full,2,,60,Rear End,Divided Road,Daylight,,Not Raining
2017-9869-8/11/2018,0,0,0,0,1: PDO,Unknown,1,,60,Roll Over,Not Divided,Daylight,,Raining
2017-9870-8/11/2018,1,0,0,1,2: MI,,0,,60,Hit Fixed Object,Divided Road,Daylight,,Not Raining
2017-9871-8/11/2018,2,0,0,2,2: MI,Full,1,,60,Right Angle,Not Divided,Daylight,,Not Raining
2017-9872-8/11/2018,1,0,0,1,2: MI,Full,1,,50,Hit Pedestrian,Not Divided,Daylight,,Not Raining
2017-9873-8/11/2018,1,0,0,1,2: MI,Unknown,1,,60,Rear End,Divided Road,Daylight,,Not Raining
2017-9874-8/11/2018,0,0,0,0,1: PDO,,,,50,Hit Fixed Object,T-Junction,Daylight,,Not Raining
2017-9875-8/11/2018,0,0,0,0,1: PDO,Probationary,1,,50,Right Turn,Divided Road,Daylight,,Not Raining
2017-9876-8/11/2018,2,0,0,2,2: MI,,1,,60,Rear End,Cross Road,Daylight,,Not Raining
2017-9877-8/11/2018,2,0,0,2,2: MI,Full,1,,60,Rear End,Cross Road,Daylight,,Not Raining
2017-9878-8/11/2018,0,0,0,0,1: PDO,Unknown,1,,40,Right Angle,Cross Road,Daylight,,Not Raining
2017-9879-8/11/2018,3,0,0,3,2: MI,Provisional 2,1,,60,Right Angle,Not Divided,Daylight,,Not Raining
2017-9880-8/11/2018,0,0,0,0,1: PDO,Full,1,,80,Rear End,Divided Road,Daylight,,Not Raining
2017-9881-8/11/2018,1,0,0,1,2: MI,Full,1,,80,Rear End,Cross Road,Daylight,,Raining
2017-9882-8/11/2018,0,0,0,0,1: PDO,Full,2,,90,Rear End,T-Junction,Daylight,,Not Raining
2017-9883-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Right Angle,T-Junction,Daylight,,Not Raining
2017-9884-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Rear End,Cross Road,Daylight,,Not Raining
2017-9885-8/11/2018,0,0,0,0,1: PDO,,,,50,Rear End,Cross Road,Daylight,,Not Raining
2017-9886-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Rear End,Divided Road,Night,,Not Raining
2017-9887-8/11/2018,0,0,0,0,1: PDO,Full,1,,50,Right Angle,Cross Road,Daylight,,Not Raining
2017-9888-8/11/2018,0,0,0,0,1: PDO,Full,1,,80,Hit Fixed Object,Not Divided,Daylight,,Not Raining
2017-9889-8/11/2018,0,0,0,0,1: PDO,,0,,50,Rear End,T-Junction,Daylight,,Not Raining
2017-9890-8/11/2018,0,0,0,0,1: PDO,,,,50,Right Turn,Cross Road,Night,,Not Raining
2017-9891-8/11/2018,1,0,0,1,2: MI,Unknown,1,Y,80,Hit Fixed Object,Not Divided,Night,Y,Not Raining
2017-9892-8/11/2018,0,0,0,0,1: PDO,,1,,60,Right Turn,Not Divided,Night,,Not Raining
2017-9893-8/11/2018,0,0,0,0,1: PDO,,1,,60,Hit Fixed Object,Divided Road,Daylight,,Not Raining
2017-9894-8/11/2018,0,0,0,0,1: PDO,Unknown,1,,100,Hit Fixed Object,Not Divided,Daylight,,Not Raining
2017-9895-8/11/2018,2,0,0,2,2: MI,Full,1,,60,Right Angle,T-Junction,Night,,Not Raining
2017-9896-8/11/2018,0,0,0,0,1: PDO,Unknown,1,,60,Left Road - Out of Control,Not Divided,Daylight,,Not Raining
2017-9897-8/11/2018,1,0,0,1,2: MI,Full,1,,60,Rear End,T-Junction,Daylight,,Not Raining
2017-9898-8/11/2018,1,0,0,1,2: MI,Full,1,,60,Right Turn,Divided Road,Daylight,,Not Raining
2017-9899-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Right Angle,Cross Road,Daylight,,Not Raining
2017-9900-8/11/2018,1,0,0,1,2: MI,,,,60,Rear End,Divided Road,Daylight,,Not Raining
2017-9901-8/11/2018,1,0,0,1,2: MI,Full,1,,60,Hit Parked Vehicle,Not Divided,Night,Y,Not Raining
2017-9902-8/11/2018,0,0,0,0,1: PDO,Full,1,,50,Right Turn,Cross Road,Daylight,,Not Raining
2017-9903-8/11/2018,0,0,0,0,1: PDO,Full,1,,50,Hit Parked Vehicle,Not Divided,Night,Y,Not Raining
2017-9904-8/11/2018,1,0,1,0,3: SI,,0,,60,Roll Over,Not Divided,Daylight,,Not Raining
2017-9905-8/11/2018,0,0,0,0,1: PDO,Full,1,,50,Hit Fixed Object,T-Junction,Night,,Not Raining
2017-9906-8/11/2018,0,0,0,0,1: PDO,,,,50,Hit Pedestrian,Not Divided,Night,,Not Raining
2017-9907-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Hit Fixed Object,Divided Road,Night,,Not Raining
2017-9908-8/11/2018,1,0,0,1,2: MI,Full,3,,60,Hit Fixed Object,Not Divided,Night,Y,Not Raining
2017-9909-8/11/2018,0,0,0,0,1: PDO,,,,60,Right Turn,Cross Road,Night,,Not Raining
2017-9910-8/11/2018,0,0,0,0,1: PDO,Unknown,1,,60,Rear End,T-Junction,Night,,Not Raining
2017-9911-8/11/2018,0,0,0,0,1: PDO,Unknown,1,,70,Hit Fixed Object,Divided Road,Night,,Not Raining
2017-9912-8/11/2018,0,0,0,0,1: PDO,Full,1,,80,Roll Over,Not Divided,Daylight,,Not Raining
2017-9913-8/11/2018,0,0,0,0,1: PDO,Full,1,,100,Head On,Not Divided,Daylight,,Not Raining
2017-9914-8/11/2018,1,0,0,1,2: MI,Full,1,,50,Right Angle,Cross Road,Daylight,,Not Raining
2017-9915-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Rear End,Divided Road,Daylight,,Not Raining
2017-9916-8/11/2018,1,0,0,1,2: MI,,0,,50,Right Angle,Cross Road,Daylight,,Not Raining
2017-9917-8/11/2018,0,0,0,0,1: PDO,Full,1,,50,Hit Parked Vehicle,T-Junction,Daylight,,Not Raining
2017-9918-8/11/2018,1,0,0,1,2: MI,Full,1,,60,Rear End,T-Junction,Daylight,,Not Raining
2017-9919-8/11/2018,1,0,0,1,2: MI,Full,1,,60,Rear End,Divided Road,Daylight,,Not Raining
2017-9920-8/11/2018,0,0,0,0,1: PDO,Unknown,1,,110,Hit Fixed Object,Not Divided,Night,,Not Raining
2017-9921-8/11/2018,1,0,0,1,2: MI,Full,1,,80,Roll Over,Not Divided,Daylight,,Not Raining
2017-9922-8/11/2018,0,0,0,0,1: PDO,Provisional 2,2,,100,Hit Fixed Object,Not Divided,Daylight,,Not Raining
2017-9923-8/11/2018,0,0,0,0,1: PDO,Provisional 2,1,,100,Roll Over,Not Divided,Daylight,,Not Raining
2017-9924-8/11/2018,1,0,1,0,3: SI,Full,1,,50,Hit Fixed Object,Not Divided,Daylight,,Not Raining
2017-9925-8/11/2018,1,0,0,1,2: MI,Provisional 2,5,,100,Hit Fixed Object,Not Divided,Daylight,,Not Raining
2017-9926-8/11/2018,0,0,0,0,1: PDO,Full,2,,100,Hit Animal,Not Divided,Night,,Raining
2017-9927-8/11/2018,0,0,0,0,1: PDO,Full,1,,50,Side Swipe,Divided Road,Daylight,,Not Raining
2017-9928-8/11/2018,0,0,0,0,1: PDO,Probationary,2,,60,Hit Fixed Object,Divided Road,Night,Y,Not Raining
2017-9929-8/11/2018,1,0,0,1,2: MI,Full,1,,60,Hit Fixed Object,Not Divided,Night,Y,Not Raining
2017-9930-8/11/2018,0,0,0,0,1: PDO,Full,1,,110,Roll Over,Not Divided,Night,,Not Raining
2017-9931-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Side Swipe,Cross Road,Night,,Not Raining
2017-9932-8/11/2018,0,0,0,0,1: PDO,Unknown,1,,80,Roll Over,Not Divided,Daylight,,Not Raining
2017-9933-8/11/2018,1,0,0,1,2: MI,Full,2,,50,Hit Fixed Object,Not Divided,Daylight,Y,Not Raining
2017-9934-8/11/2018,1,0,0,1,2: MI,Provisional 1 ,2,,50,Hit Fixed Object,Not Divided,Daylight,,Not Raining
2017-9935-8/11/2018,0,0,0,0,1: PDO,Full,1,,40,Hit Parked Vehicle,Not Divided,Night,,Not Raining
2017-9936-8/11/2018,1,0,0,1,2: MI,Full,1,Y,50,Hit Fixed Object,Cross Road,Night,,Not Raining
2017-9937-8/11/2018,0,0,0,0,1: PDO,Full,2,,50,Right Angle,T-Junction,Night,Y,Not Raining
2017-9938-8/11/2018,1,1,0,0,4: Fatal,Full,1,,60,Hit Pedestrian,Not Divided,Night,Y,Not Raining
2017-9939-8/11/2018,1,0,0,1,2: MI,,,,80,Right Angle,Cross Road,Night,,Not Raining
2017-9940-8/11/2018,0,0,0,0,1: PDO,Provisional 1 ,1,,60,Hit Fixed Object,Not Divided,Night,Y,Not Raining
2017-9941-8/11/2018,0,0,0,0,1: PDO,Full,1,,110,Hit Fixed Object,Divided Road,Night,,Not Raining
2017-9942-8/11/2018,0,0,0,0,1: PDO,Full,1,,100,Head On,Not Divided,Night,,Not Raining
2017-9943-8/11/2018,0,0,0,0,1: PDO,Full,3,,60,Hit Fixed Object,T-Junction,Daylight,,Not Raining
2017-9944-8/11/2018,1,0,1,0,3: SI,Full,1,,80,Hit Fixed Object,Not Divided,Daylight,,Not Raining
2017-9945-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Left Road - Out of Control,T-Junction,Daylight,Y,Not Raining
2017-9946-8/11/2018,0,0,0,0,1: PDO,Full,4,,100,Rear End,Not Divided,Daylight,,Not Raining
2017-9947-8/11/2018,0,0,0,0,1: PDO,Full,1,,80,Hit Fixed Object,Not Divided,Daylight,,Not Raining
2017-9948-8/11/2018,2,0,0,2,2: MI,Full,1,,60,Right Angle,T-Junction,Daylight,Y,Not Raining
2017-9949-8/11/2018,1,0,0,1,2: MI,Full,1,,60,Rear End,Cross Road,Daylight,,Not Raining
2017-9950-8/11/2018,0,0,0,0,1: PDO,Full,1,,90,Rear End,Divided Road,Daylight,,Not Raining
2017-9951-8/11/2018,0,0,0,0,1: PDO,Unknown,1,,90,Hit Animal,Not Divided,Night,,Not Raining
2017-9952-8/11/2018,0,0,0,0,1: PDO,,0,,50,Roll Over,Not Divided,Daylight,,Not Raining
2017-9953-8/11/2018,1,0,0,1,2: MI,Unknown,1,,50,Right Angle,Cross Road,Daylight,,Not Raining
2017-9954-8/11/2018,0,0,0,0,1: PDO,Full,2,,60,Right Turn,Cross Road,Daylight,,Not Raining
2017-9955-8/11/2018,0,0,0,0,1: PDO,Full,2,,110,Hit Animal,Not Divided,Night,,Not Raining
2017-9956-8/11/2018,0,0,0,0,1: PDO,Full,2,,50,Rear End,Cross Road,Daylight,,Not Raining
2017-9957-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Right Turn,T-Junction,Night,,Not Raining
2017-9958-8/11/2018,0,0,0,0,1: PDO,Unknown,1,,50,Side Swipe,Not Divided,Daylight,,Not Raining
2017-9959-8/11/2018,1,0,0,1,2: MI,Full,1,,80,Hit Fixed Object,Divided Road,Night,,Not Raining
2017-9960-8/11/2018,0,0,0,0,1: PDO,,,,60,Right Turn,Cross Road,Night,,Not Raining
2017-9961-8/11/2018,2,0,0,2,2: MI,Unknown,2,,90,Rear End,Cross Road,Night,,Not Raining
2017-9962-8/11/2018,0,0,0,0,1: PDO,,0,,80,Hit Animal,Not Divided,Night,,Not Raining
2017-9963-8/11/2018,0,0,0,0,1: PDO,,0,,80,Roll Over,Not Divided,Night,Y,Not Raining
2017-9964-8/11/2018,1,0,0,1,2: MI,Full,30,,60,Rear End,Cross Road,Daylight,,Not Raining
2017-9965-8/11/2018,0,0,0,0,1: PDO,Provisional 2,1,,60,Right Angle,Cross Road,Night,,Not Raining
2017-9966-8/11/2018,0,0,0,0,1: PDO,,,,50,Head On,Not Divided,Night,,Not Raining
2017-9967-8/11/2018,1,0,1,0,3: SI,Unknown,2,Y,110,Hit Fixed Object,Not Divided,Daylight,Y,Not Raining
2017-9968-8/11/2018,0,0,0,0,1: PDO,,,,50,Roll Over,Not Divided,Night,,Raining
2017-9969-8/11/2018,1,0,0,1,2: MI,Unknown,1,,110,Hit Fixed Object,Not Divided,Daylight,,Not Raining
2017-9970-8/11/2018,1,0,0,1,2: MI,,,,50,Hit Parked Vehicle,Not Divided,Daylight,,Not Raining
2017-9971-8/11/2018,0,0,0,0,1: PDO,Full,2,,60,Side Swipe,Divided Road,Night,,Not Raining
2017-9972-8/11/2018,1,0,0,1,2: MI,,,,60,Rear End,Cross Road,Daylight,,Not Raining
2017-9973-8/11/2018,0,0,0,0,1: PDO,Full,3,,110,Hit Fixed Object,Freeway,Night,,Not Raining
2017-9974-8/11/2018,1,0,0,1,2: MI,Full,1,,60,Head On,Not Divided,Daylight,,Not Raining
2017-9975-8/11/2018,0,0,0,0,1: PDO,Full,2,,80,Rear End,Not Divided,Daylight,,Not Raining
2017-9976-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Right Angle,Cross Road,Daylight,,Not Raining
2017-9977-8/11/2018,0,0,0,0,1: PDO,,0,,100,Rear End,Not Divided,Daylight,,Not Raining
2017-9978-8/11/2018,2,0,0,2,2: MI,Full,1,,50,Rear End,Divided Road,Daylight,,Not Raining
2017-9979-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Right Angle,Divided Road,Daylight,,Not Raining
2017-9980-8/11/2018,0,0,0,0,1: PDO,Full,2,,80,Hit Fixed Object,Not Divided,Night,,Not Raining
2017-9981-8/11/2018,0,0,0,0,1: PDO,Unknown,1,,50,Head On,Not Divided,Daylight,,Not Raining
2017-9982-8/11/2018,0,0,0,0,1: PDO,Unlicenced,3,,60,Right Angle,T-Junction,Daylight,,Not Raining
2017-9983-8/11/2018,0,0,0,0,1: PDO,Full,2,,80,Roll Over,Divided Road,Daylight,,Not Raining
2017-9984-8/11/2018,0,0,0,0,1: PDO,Full,1,,50,Hit Parked Vehicle,Not Divided,Daylight,,Not Raining
2017-9985-8/11/2018,0,0,0,0,1: PDO,Full,1,,50,Right Angle,Not Divided,Daylight,,Not Raining
2017-9986-8/11/2018,0,0,0,0,1: PDO,Provisional 1 ,2,,110,Hit Fixed Object,Divided Road,Daylight,,Not Raining
2017-9987-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Right Angle,T-Junction,Daylight,,Not Raining
2017-9988-8/11/2018,0,0,0,0,1: PDO,Full,3,,50,Hit Parked Vehicle,Not Divided,Daylight,,Not Raining
2017-9989-8/11/2018,0,0,0,0,1: PDO,Full,2,,60,Rear End,Cross Road,Daylight,,Not Raining
2017-9990-8/11/2018,0,0,0,0,1: PDO,,0,,60,Side Swipe,Not Divided,Daylight,,Not Raining
2017-9991-8/11/2018,1,0,0,1,2: MI,,0,,70,Rear End,Divided Road,Daylight,,Not Raining
2017-9992-8/11/2018,0,0,0,0,1: PDO,Unknown,2,,110,Hit Animal,Not Divided,Night,,Not Raining
2017-9993-8/11/2018,0,0,0,0,1: PDO,Unknown,3,,110,Hit Fixed Object,Not Divided,Daylight,,Not Raining
2017-9994-8/11/2018,0,0,0,0,1: PDO,Full,2,,110,Hit Animal,Not Divided,Daylight,,Not Raining
2017-9995-8/11/2018,1,0,0,1,2: MI,Full,1,,60,Hit Fixed Object,Not Divided,Daylight,,Not Raining
2017-9996-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Side Swipe,T-Junction,Daylight,,Not Raining
2017-9997-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Right Angle,T-Junction,Daylight,,Not Raining
2017-9998-8/11/2018,0,0,0,0,1: PDO,Full,1,,110,Roll Over,Not Divided,Daylight,,Not Raining
2017-9999-8/11/2018,1,0,0,1,2: MI,Full,3,,60,Right Angle,T-Junction,Daylight,,Not Raining
2017-10000-8/11/2018,1,0,0,1,2: MI,Full,1,,60,Hit Fixed Object,Pedestrian Crossing,Daylight,,Not Raining
2017-10001-8/11/2018,1,0,0,1,2: MI,Full,1,,50,Hit Fixed Object,Not Divided,Daylight,,Not Raining
2017-10002-8/11/2018,2,0,1,1,3: SI,Full,1,,50,Rear End,Not Divided,Daylight,,Not Raining
2017-10003-8/11/2018,0,0,0,0,1: PDO,Full,1,,70,Side Swipe,Divided Road,Daylight,,Not Raining
2017-10004-8/11/2018,0,0,0,0,1: PDO,Full,2,,60,Hit Parked Vehicle,Not Divided,Daylight,,Not Raining
2017-10005-8/11/2018,1,0,0,1,2: MI,Full,2,,80,Left Road - Out of Control,Not Divided,Daylight,,Not Raining
2017-10006-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Rear End,Divided Road,Daylight,,Not Raining
2017-10007-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Right Angle,Cross Road,Daylight,,Not Raining
2017-10008-8/11/2018,0,0,0,0,1: PDO,Full,1,,40,Side Swipe,Cross Road,Night,,Not Raining
2017-10009-8/11/2018,1,0,0,1,2: MI,Full,1,,60,Right Angle,Cross Road,Daylight,,Not Raining
2017-10010-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Rear End,Ramp Off,Daylight,,Not Raining
2017-10011-8/11/2018,0,0,0,0,1: PDO,Full,1,,100,Hit Fixed Object,Not Divided,Night,,Not Raining
2017-10012-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Right Turn,Cross Road,Night,,Not Raining
2017-10013-8/11/2018,1,0,0,1,2: MI,Full,1,,100,Hit Fixed Object,Not Divided,Night,,Not Raining
2017-10014-8/11/2018,0,0,0,0,1: PDO,Full,1,,100,Hit Animal,Not Divided,Night,,Not Raining
2017-10015-8/11/2018,1,0,0,1,2: MI,Full,1,,50,Hit Fixed Object,Not Divided,Daylight,,Not Raining
2017-10016-8/11/2018,1,0,0,1,2: MI,Unknown,1,,50,Side Swipe,Not Divided,Night,,Not Raining
2017-10017-8/11/2018,0,0,0,0,1: PDO,,,,60,Hit Fixed Object,T-Junction,Daylight,,Not Raining
2017-10018-8/11/2018,0,0,0,0,1: PDO,Full,2,,50,Right Angle,T-Junction,Daylight,,Not Raining
2017-10019-8/11/2018,0,0,0,0,1: PDO,Full,2,,50,Hit Parked Vehicle,Not Divided,Daylight,,Not Raining
2017-10020-8/11/2018,0,0,0,0,1: PDO,Full,1,,50,Right Angle,Cross Road,Daylight,,Not Raining
2017-10021-8/11/2018,0,0,0,0,1: PDO,,,,90,Right Angle,T-Junction,Daylight,,Not Raining
2017-10022-8/11/2018,1,0,0,1,2: MI,Full,1,,60,Hit Pedestrian,T-Junction,Daylight,,Not Raining
2017-10023-8/11/2018,0,0,0,0,1: PDO,Unknown,3,,50,Roll Over,T-Junction,Daylight,,Not Raining
2017-10024-8/11/2018,1,0,0,1,2: MI,Full,1,,60,Right Turn,Cross Road,Daylight,,Not Raining
2017-10025-8/11/2018,1,0,0,1,2: MI,Full,1,,40,Roll Over,Not Divided,Daylight,,Not Raining
2017-10026-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Side Swipe,Divided Road,Daylight,,Not Raining
2017-10027-8/11/2018,1,0,0,1,2: MI,Unknown,3,,50,Right Angle,T-Junction,Daylight,,Not Raining
2017-10028-8/11/2018,0,0,0,0,1: PDO,,1,,60,Rear End,Not Divided,Daylight,,Not Raining
2017-10029-8/11/2018,1,0,0,1,2: MI,Full,1,Y,60,Right Turn,T-Junction,Daylight,,Not Raining
2017-10030-8/11/2018,0,0,0,0,1: PDO,,,,50,Hit Fixed Object,Not Divided,Daylight,,Not Raining
2017-10031-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Rear End,Cross Road,Daylight,,Not Raining
2017-10032-8/11/2018,0,0,0,0,1: PDO,Full,3,,60,Rear End,Cross Road,Daylight,,Not Raining
2017-10033-8/11/2018,0,0,0,0,1: PDO,Full,1,,50,Right Angle,Cross Road,Daylight,,Not Raining
2017-10034-8/11/2018,0,0,0,0,1: PDO,Full,1,,110,Hit Animal,Not Divided,Night,,Not Raining
2017-10035-8/11/2018,1,0,0,1,2: MI,Full,2,,60,Rear End,Divided Road,Daylight,,Not Raining
2017-10036-8/11/2018,1,0,0,1,2: MI,Full,3,,60,Roll Over,Divided Road,Daylight,,Not Raining
2017-10037-8/11/2018,0,0,0,0,1: PDO,Full,2,,50,Hit Fixed Object,T-Junction,Daylight,,Not Raining
2017-10038-8/11/2018,2,0,0,2,2: MI,,0,,60,Right Turn,Not Divided,Daylight,,Not Raining
2017-10039-8/11/2018,1,0,0,1,2: MI,,0,,50,Hit Fixed Object,Not Divided,Daylight,,Not Raining
2017-10040-8/11/2018,0,0,0,0,1: PDO,,0,,60,Side Swipe,Cross Road,Daylight,,Not Raining
2017-10041-8/11/2018,0,0,0,0,1: PDO,Probationary,2,,100,Right Angle,T-Junction,Night,,Not Raining
2017-10042-8/11/2018,0,0,0,0,1: PDO,Full,1,,50,Hit Parked Vehicle,Not Divided,Night,,Not Raining
2017-10043-8/11/2018,1,0,0,1,2: MI,Provisional 2,1,Y,80,Roll Over,Not Divided,Daylight,,Not Raining
2017-10044-8/11/2018,0,0,0,0,1: PDO,,0,,60,Rear End,Not Divided,Daylight,,Not Raining
2017-10045-8/11/2018,0,0,0,0,1: PDO,Provisional 2,1,,80,Roll Over,Not Divided,Daylight,Y,Not Raining
2017-10046-8/11/2018,0,0,0,0,1: PDO,,0,,80,Hit Fixed Object,Not Divided,Night,,Not Raining
2017-10047-8/11/2018,0,0,0,0,1: PDO,Unknown,1,,60,Hit Fixed Object,Cross Road,Night,,Raining
2017-10048-8/11/2018,1,0,0,1,2: MI,Unknown,1,,60,Rear End,Divided Road,Daylight,,Not Raining
2017-10049-8/11/2018,0,0,0,0,1: PDO,Unknown,5,,50,Side Swipe,Divided Road,Daylight,,Not Raining
2017-10050-8/11/2018,4,0,0,4,2: MI,Full,1,,60,Rear End,T-Junction,Daylight,,Not Raining
2017-10051-8/11/2018,0,0,0,0,1: PDO,Full,1,,80,Hit Fixed Object,Not Divided,Daylight,,Not Raining
2017-10052-8/11/2018,2,0,1,1,3: SI,Full,1,,110,Head On,Divided Road,Night,,Not Raining
2017-10053-8/11/2018,1,0,0,1,2: MI,,,,60,Rear End,Divided Road,Daylight,,Not Raining
2017-10054-8/11/2018,1,0,0,1,2: MI,Unknown,1,,50,Rear End,Divided Road,Daylight,,Not Raining
2017-10055-8/11/2018,0,0,0,0,1: PDO,,,,60,Right Angle,T-Junction,Daylight,,Not Raining
2017-10056-8/11/2018,0,0,0,0,1: PDO,Full,1,,60,Rear End,Cross Road,Daylight,,Not Raining
2017-10057-8/11/2018,0,0,0,0,1: PDO,Full,1,,80,Rear End,T-Junction,Daylight,,Unknown
2017-10058-8/11/2018,1,0,0,1,2: MI,,,,50,Rear End,T-Junction,Daylight,,Not Raining
2017-10059-8/11/2018,0,0,0,0,1: PDO,Full,1,,50,Side Swipe,Cross Road,Daylight,,Not Raining
2017-10060-8/11/2018,0,0,0,0,1: PDO,,,,60,Rear End,Divided Road,Daylight,,Not Raining
2017-10061-8/11/2018,1,0,0,1,2: MI,Full,1,,40,Rear End,Not Divided,Daylight,,Not Raining
